45,100,0.15508508406579494,0.1605013431608677,0.06038088937144494,15.669009733200074,80.19029037475586,0.06038088937144494,294.6533480834961
45,200,0.13784042827785015,0.14943208634853364,0.006363716984269558,13.93347484588623,74.7096800994873,0.006363716984269558,276.0044696044922
45,300,0.14917727082967758,0.14131400503218175,0.1760042893746868,15.059041023254395,70.48099800109863,0.1760042893746868,254.26540252685547
45,400,0.13991080395877362,0.09474268652498723,0.07363108955789358,14.085823068618774,47.29771228790283,0.07363108955789358,248.99502151489258
0,0,0.8275469541549683,0.7952597737312317,1.57661771774292,4.932994842529297,10.352279663085938,1.57661771774292,1425.05029296875
0,0,0.8907062411308289,0.8027728199958801,1.6357101202011108,5.2563042640686035,10.405882835388184,1.6357101202011108,1514.5972900390625
0,0,0.8523287773132324,0.7991546392440796,1.5945426225662231,5.060798645019531,10.392777442932129,1.5945426225662231,1518.0484619140625
0,0,0.8428155183792114,0.799005925655365,1.593130350112915,5.013083457946777,10.391959190368652,1.593130350112915,1493.236328125
0,0,0.8462063670158386,0.798534095287323,1.6206575632095337,5.029565811157227,10.357353210449219,1.6206575632095337,1727.4388427734375
0,0,0.8145057559013367,0.8070269823074341,1.573541522026062,4.879555702209473,10.53186321258545,1.573541522026062,1488.1419677734375
0,0,0.82545405626297,0.7977781295776367,1.666271686553955,4.925048351287842,10.300399780273438,1.666271686553955,1645.34716796875
0,0,0.7792052030563354,0.7994464635848999,1.558962345123291,4.695472717285156,10.432735443115234,1.558962345123291,1249.979248046875
0,0,0.8199231028556824,0.8057090640068054,1.6040678024291992,4.905324459075928,10.481568336486816,1.6040678024291992,1494.4952392578125
0,0,0.7875096201896667,0.787594199180603,1.5901963710784912,4.725142478942871,10.223716735839844,1.5901963710784912,1077.8123779296875
0,0,0.9295582175254822,0.8018745183944702,1.8013285398483276,5.449665546417236,10.226789474487305,1.8013285398483276,1322.2769775390625
0,100,1.1392528316760807e+19,0.6004652650654316,1.4844529736042023,5.696264369486905e+19,7.5225260233879085,1.4844529736042023,1122.5700213623047
0,200,1651592988656.5957,0.459457770884037,0.9193783587217331,8257964836467.597,5.972488253116608,0.9193783587217331,846.2445764160157
0,300,1943953209244.7117,0.4315221141278744,0.6584181137382984,9719766203206.98,5.814413604736328,0.6584181137382984,650.4559350585937
0,400,199313.5332988739,0.31888230189681055,0.7616750887036323,996567.9978720093,4.021559431552887,0.7616750887036323,427.21397583007814
0,500,48627.85199081421,0.2741139443218708,0.6781943479180336,243139.53659790038,3.4335148119926453,0.6781943479180336,426.98516540527345
0,600,93527.03395727157,0.24093104615807534,0.6426836156845093,467635.4154769516,2.9712820661067965,0.6426836156845093,473.65297637939454
0,700,435.28727241277693,0.21404827609658242,0.6609666445851325,2176.650370321274,2.549757498502731,0.6609666445851325,430.49818420410156
0,800,9.4685648368299,0.22432129040360452,0.6537028262019158,47.567145661115646,2.711116508245468,0.6537028262019158,431.57265411376954
0,900,0.28530394479632376,0.23817558139562606,0.6369506214559079,1.6646953117847443,2.935683093070984,0.6369506214559079,357.3570558166504
0,1000,0.18544790625572205,0.23224617302417755,0.7124695205688476,1.1594857114553452,2.77122306227684,0.7124695205688476,293.4143701171875
1,0,0.1845464534484423,0.2388691409276082,0.48050811657538783,1.1616013967073882,3.102528993900006,0.48050811657538783,251.79434556227463
1,100,0.16930575758218766,0.2244339856505394,0.5544393642246723,1.0709627747535706,2.8120704185962677,0.5544393642246723,260.996688079834
1,200,0.16231682479381562,0.2279154908657074,0.459023225903511,1.0394996112585069,2.9597091448307036,0.459023225903511,219.1068228149414
1,300,0.16115839377045632,0.23520845159888268,0.5600320509076119,1.0410004222393037,2.968094722032547,0.5600320509076119,208.68722396850586
